date,location,people_fully_vaccinated
2021-08-30,Germany,50346882.0
2021-08-31,Germany,50489264.0
2021-09-01,Germany,50658523.0
2021-09-02,Germany,50800248.0
2021-09-03,Germany,50938858.0
2021-09-04,Germany,51003332.0
2021-09-05,Germany,51041334.0
2021-09-06,Germany,51125654.0
2021-09-07,Germany,51244301.0
2021-09-08,Germany,51385040.0
2021-09-09,Germany,51521497.0
2021-09-10,Germany,51653059.0
2021-09-11,Germany,51723844.0
2021-09-12,Germany,51765268.0
2021-09-13,Germany,51858908.0
2021-09-14,Germany,51982140.0
2021-09-15,Germany,52134202.0
2021-09-16,Germany,52276791.0
2021-09-17,Germany,52415681.0
2021-09-18,Germany,52487559.0
2021-09-19,Germany,52531075.0
2021-09-20,Germany,52620527.0
2021-09-21,Germany,52742268.0
2021-09-22,Germany,52884752.0
2021-09-23,Germany,53018658.0
2021-09-24,Germany,53148225.0
2021-09-25,Germany,53210700.0
2021-09-26,Germany,53244325.0
2020-12-28,Greece,53244325.0
2020-12-29,Greece,53244325.0
2020-12-30,Greece,53244325.0
2020-12-31,Greece,53244325.0
2021-01-01,Greece,53244325.0
2021-01-02,Greece,53244325.0
2021-01-03,Greece,53244325.0
2021-01-04,Greece,53244325.0
2021-01-05,Greece,53244325.0
2021-01-06,Greece,53244325.0
2021-01-07,Greece,53244325.0
2021-01-08,Greece,53244325.0
2021-01-09,Greece,53244325.0
2021-01-10,Greece,53244325.0
2021-01-11,Greece,53244325.0
2021-01-12,Greece,53244325.0
2021-01-13,Greece,53244325.0
2021-01-14,Greece,53244325.0
2021-01-15,Greece,53244325.0
2021-01-16,Greece,2.0
2021-01-17,Greece,2.0
2021-01-18,Greece,423.0
2021-01-19,Greece,1072.0
2021-01-20,Greece,1664.0
2021-01-21,Greece,2261.0
2021-01-22,Greece,2579.0
2021-01-23,Greece,3135.0
2021-01-24,Greece,3135.0
2021-01-25,Greece,8061.0
2021-01-26,Greece,13145.0
2021-01-27,Greece,17879.0
2021-01-28,Greece,23797.0
2021-01-29,Greece,32742.0
2021-01-30,Greece,38888.0
2021-01-31,Greece,38888.0
2021-02-01,Greece,46566.0
2021-02-02,Greece,54085.0
2021-02-03,Greece,62019.0
2021-02-04,Greece,68464.0
2021-02-05,Greece,73695.0
2021-02-06,Greece,79760.0
2021-02-07,Greece,79760.0
2021-02-08,Greece,84753.0
2021-02-09,Greece,92582.0
2021-02-10,Greece,106123.0
2021-02-11,Greece,121616.0
2021-02-12,Greece,139289.0
2021-02-13,Greece,154907.0
2021-02-14,Greece,154907.0
2021-02-15,Greece,168696.0
2021-02-16,Greece,177926.0
2021-02-17,Greece,190697.0
2021-02-18,Greece,203913.0
2021-02-19,Greece,215274.0
2021-02-20,Greece,227594.0
2021-02-21,Greece,229589.0
2021-02-22,Greece,243590.0
2021-02-23,Greece,257476.0
2021-02-24,Greece,271837.0
2021-02-25,Greece,286331.0
2021-02-26,Greece,300926.0
2021-02-27,Greece,313647.0
2021-02-28,Greece,313647.0
2021-03-01,Greece,327136.0
2021-03-02,Greece,339402.0
2021-03-03,Greece,348191.0
2021-03-04,Greece,355559.0
2021-03-05,Greece,361427.0
2021-03-06,Greece,366360.0
2021-03-07,Greece,366360.0
2021-03-08,Greece,372423.0
2021-03-09,Greece,377848.0
2021-03-10,Greece,383441.0
2021-03-11,Greece,390629.0
2021-03-12,Greece,398933.0
2021-03-13,Greece,406067.0
2021-03-14,Greece,406067.0
2021-03-15,Greece,407790.0
2021-03-16,Greece,420630.0
2021-03-17,Greece,430089.0
2021-03-18,Greece,440554.0
2021-03-19,Greece,450314.0
2021-03-20,Greece,459441.0
2021-03-21,Greece,459441.0
2021-03-22,Greece,471056.0
2021-03-23,Greece,484812.0
2021-03-24,Greece,501409.0
2021-03-25,Greece,501440.0
2021-03-26,Greece,526429.0
2021-03-27,Greece,548488.0
2021-03-28,Greece,548488.0
2021-03-29,Greece,568796.0
2021-03-30,Greece,588291.0
2021-03-31,Greece,607167.0
2021-04-01,Greece,624681.0
2021-04-02,Greece,641909.0
2021-04-03,Greece,658934.0
2021-04-04,Greece,658934.0
2021-04-05,Greece,663680.0
2021-04-06,Greece,676393.0
2021-04-07,Greece,690740.0
2021-04-08,Greece,704785.0
2021-04-09,Greece,720200.0
2021-04-10,Greece,733840.0
2021-04-11,Greece,733840.0
2021-04-12,Greece,745389.0
2021-04-13,Greece,756022.0
2021-04-14,Greece,764988.0
2021-04-15,Greece,767071.0
2021-04-16,Greece,768876.0
2021-04-17,Greece,770197.0
2021-04-18,Greece,770197.0
2021-04-19,Greece,772024.0
2021-04-20,Greece,774370.0
2021-04-21,Greece,776429.0
2021-04-22,Greece,784140.0
2021-04-23,Greece,793996.0
2021-04-24,Greece,817103.0
2021-04-25,Greece,817103.0
2021-04-26,Greece,851099.0
2021-04-27,Greece,881224.0
2021-04-28,Greece,910135.0
2021-04-29,Greece,943798.0
2021-04-30,Greece,944123.0
2021-05-01,Greece,944481.0
2021-05-02,Greece,944481.0
2021-05-03,Greece,945331.0
2021-05-04,Greece,986552.0
2021-05-05,Greece,1041838.0
2021-05-06,Greece,1100081.0
2021-05-07,Greece,1158110.0
2021-05-08,Greece,1216683.0
2021-05-09,Greece,1216683.0
2021-05-10,Greece,1277825.0
2021-05-11,Greece,1335798.0
2021-05-12,Greece,1392281.0
2021-05-13,Greece,1450838.0
2021-05-14,Greece,1510095.0
2021-05-15,Greece,1568229.0
2021-05-16,Greece,1568229.0
2021-05-17,Greece,1624604.0
2021-05-18,Greece,1672775.0
2021-05-19,Greece,1709388.0
2021-05-20,Greece,1743394.0
2021-05-21,Greece,1768771.0
2021-05-22,Greece,1791271.0
2021-05-23,Greece,1791271.0
2021-05-24,Greece,1813815.0
2021-05-25,Greece,1836773.0
2021-05-26,Greece,1880694.0
2021-05-27,Greece,1924490.0
2021-05-28,Greece,1967849.0
2021-05-29,Greece,2010989.0
2021-05-30,Greece,2010989.0
2021-05-31,Greece,2058287.0
2021-06-01,Greece,2105971.0
2021-06-02,Greece,2155442.0
2021-06-03,Greece,2204220.0
2021-06-04,Greece,2253347.0
2021-06-05,Greece,2305626.0
2021-06-06,Greece,2309366.0
2021-06-07,Greece,2369187.0
2021-06-08,Greece,2435852.0
2021-06-09,Greece,2506621.0
2021-06-10,Greece,2582154.0
2021-06-11,Greece,2660260.0
2021-06-12,Greece,2743851.0
2021-06-13,Greece,2749592.0
2021-06-14,Greece,2831081.0
2021-06-15,Greece,2911340.0
2021-06-16,Greece,2980883.0
2021-06-17,Greece,3045889.0
2021-06-18,Greece,3108991.0
2021-06-19,Greece,3171374.0
2021-06-20,Greece,3175443.0
2021-06-21,Greece,3175501.0
2021-06-22,Greece,3248653.0
2021-06-23,Greece,3321644.0
2021-06-24,Greece,3390060.0
2021-06-25,Greece,3461165.0
2021-06-26,Greece,3534001.0
2021-06-27,Greece,3590937.0
2021-06-28,Greece,3666080.0
2021-06-29,Greece,3730060.0
2021-06-30,Greece,3788906.0
2021-07-01,Greece,3831147.0
2021-07-02,Greece,3878045.0
2021-07-03,Greece,3917016.0
2021-07-04,Greece,3968350.0
2021-07-05,Greece,4017820.0
2021-07-06,Greece,4058143.0
2021-07-07,Greece,4105653.0
2021-07-08,Greece,4151907.0
2021-07-09,Greece,4201847.0
2021-07-10,Greece,4255688.0
2021-07-11,Greece,4258610.0
2021-07-12,Greece,4331934.0
2021-07-13,Greece,4388072.0
2021-07-14,Greece,4438726.0
2021-07-15,Greece,4486033.0
2021-07-16,Greece,4534255.0
2021-07-17,Greece,4586714.0
2021-07-18,Greece,4590758.0
2021-07-19,Greece,4644901.0
2021-07-20,Greece,4690118.0
2021-07-21,Greece,4734403.0
2021-07-22,Greece,4787767.0
2021-07-23,Greece,4830974.0
2021-07-24,Greece,4881022.0
2021-07-25,Greece,4882228.0
2021-07-26,Greece,4943131.0
2021-07-27,Greece,4993770.0
2021-07-28,Greece,5034742.0
2021-07-29,Greece,5075546.0
2021-07-30,Greece,5118376.0
2021-07-31,Greece,5165666.0
2021-08-01,Greece,5167260.0
2021-08-02,Greece,5198378.0
2021-08-03,Greece,5231845.0
2021-08-04,Greece,5262223.0
2021-08-05,Greece,5293507.0
2021-08-06,Greece,5325349.0
2021-08-07,Greece,5360158.0
2021-08-08,Greece,5361270.0
2021-08-09,Greece,5391529.0
2021-08-10,Greece,5416918.0
2021-08-11,Greece,5441745.0
2021-08-12,Greece,5465647.0
2021-08-13,Greece,5487885.0
2021-08-14,Greece,5504723.0
2021-08-15,Greece,5505041.0
2021-08-16,Greece,5524389.0
2021-08-17,Greece,5544272.0
2021-08-18,Greece,5563987.0
2021-08-19,Greece,5579852.0
2021-08-20,Greece,5597167.0
2021-08-21,Greece,5614071.0
2021-08-22,Greece,5614458.0
2021-08-23,Greece,5635437.0
2021-08-24,Greece,5651654.0
2021-08-25,Greece,5668041.0
2021-08-26,Greece,5681994.0
2021-08-27,Greece,5697216.0
2021-08-28,Greece,5712066.0
2021-08-29,Greece,5712497.0
2021-08-30,Greece,5726036.0
2021-08-31,Greece,5738106.0
2021-09-01,Greece,5748030.0
2021-09-02,Greece,5757051.0
2021-09-03,Greece,5766616.0
2021-09-04,Greece,5776111.0
2021-09-05,Greece,5776336.0
2021-09-06,Greece,5788447.0
2021-09-07,Greece,5799038.0
2021-09-08,Greece,5809940.0
2021-09-09,Greece,5820279.0
2021-09-10,Greece,5832628.0
2021-09-11,Greece,5845008.0
2021-09-12,Greece,5845265.0
2021-09-13,Greece,5857688.0
2021-09-14,Greece,5870484.0
2021-09-15,Greece,5886915.0
2021-09-16,Greece,5902443.0
2021-09-17,Greece,5920231.0
2021-09-18,Greece,5939715.0
2021-09-19,Greece,5940145.0
2021-09-20,Greece,5959272.0
2021-09-21,Greece,5976351.0
2021-09-22,Greece,5995116.0
2021-09-23,Greece,6011940.0
2021-09-24,Greece,6032446.0
2021-09-25,Greece,6055656.0
2021-09-26,Greece,6056118.0
2020-12-28,Hungary,6056118.0
2020-12-29,Hungary,6056118.0
2020-12-30,Hungary,6056118.0
2020-12-31,Hungary,6056118.0
2021-01-01,Hungary,6056118.0
2021-01-02,Hungary,6056118.0
2021-01-03,Hungary,6056118.0
2021-01-04,Hungary,6056118.0
2021-01-05,Hungary,6056118.0
2021-01-06,Hungary,6056118.0
2021-01-07,Hungary,6056118.0
2021-01-08,Hungary,6056118.0
2021-01-09,Hungary,6056118.0
2021-01-10,Hungary,6056118.0
2021-01-11,Hungary,6056118.0
2021-01-12,Hungary,6056118.0
2021-01-13,Hungary,6056118.0
2021-01-14,Hungary,6056118.0
2021-01-15,Hungary,6056118.0
2021-01-16,Hungary,6056118.0
2021-01-17,Hungary,6056118.0
2021-01-18,Hungary,1643.0
2021-01-19,Hungary,2939.0
2021-01-20,Hungary,4030.0
2021-01-21,Hungary,5815.0
2021-01-22,Hungary,6944.0
2021-01-23,Hungary,8135.0
2021-01-24,Hungary,9403.0
2021-01-25,Hungary,12639.0
2021-01-26,Hungary,17772.0
2021-01-27,Hungary,26293.0
2021-01-28,Hungary,37727.0
2021-01-29,Hungary,49606.0
2021-01-30,Hungary,56825.0
2021-01-31,Hungary,61266.0
2021-02-01,Hungary,68526.0
2021-02-02,Hungary,75036.0
2021-02-03,Hungary,84452.0
2021-02-04,Hungary,92773.0
2021-02-05,Hungary,101652.0
2021-02-06,Hungary,105242.0
2021-02-07,Hungary,107592.0
2021-02-08,Hungary,110395.0
2021-02-09,Hungary,113570.0
2021-02-10,Hungary,117368.0
2021-02-11,Hungary,120649.0
2021-02-12,Hungary,124423.0
2021-02-13,Hungary,128195.0
2021-02-14,Hungary,129339.0
2021-02-15,Hungary,131593.0
2021-02-16,Hungary,134824.0
2021-02-17,Hungary,141023.0
2021-02-18,Hungary,152432.0
2021-02-19,Hungary,172739.0
2021-02-20,Hungary,190705.0
2021-02-21,Hungary,201005.0
2021-02-22,Hungary,205720.0
2021-02-23,Hungary,208846.0
2021-02-24,Hungary,211073.0
2021-02-25,Hungary,240622.0
2021-02-26,Hungary,244407.0
2021-02-27,Hungary,249499.0
2021-02-28,Hungary,251691.0
2021-03-01,Hungary,252847.0
2021-03-02,Hungary,253368.0
2021-03-03,Hungary,267153.0
2021-03-04,Hungary,279727.0
2021-03-05,Hungary,304880.0
2021-03-06,Hungary,307573.0
2021-03-07,Hungary,307929.0
2021-03-08,Hungary,314485.0
2021-03-09,Hungary,317906.0
2021-03-10,Hungary,327428.0
2021-03-11,Hungary,351694.0
2021-03-12,Hungary,377343.0
2021-03-13,Hungary,392703.0
2021-03-14,Hungary,398962.0
2021-03-15,Hungary,399505.0
2021-03-16,Hungary,406746.0
2021-03-17,Hungary,421915.0
2021-03-18,Hungary,444451.0
2021-03-19,Hungary,465643.0
2021-03-20,Hungary,474891.0
2021-03-21,Hungary,479389.0
2021-03-22,Hungary,481820.0
2021-03-23,Hungary,494520.0
2021-03-24,Hungary,524604.0
2021-03-25,Hungary,594662.0
2021-03-26,Hungary,667303.0
2021-03-27,Hungary,685971.0
2021-03-28,Hungary,689392.0
2021-03-29,Hungary,689392.0
2021-03-30,Hungary,753187.0
2021-03-31,Hungary,787207.0
2021-04-01,Hungary,863195.0
2021-04-02,Hungary,891002.0
2021-04-03,Hungary,905117.0
2021-04-04,Hungary,913012.0
2021-04-05,Hungary,922886.0
2021-04-06,Hungary,1005936.0
2021-04-07,Hungary,1077947.0
2021-04-08,Hungary,1126139.0
2021-04-09,Hungary,1171475.0
2021-04-10,Hungary,1197685.0
2021-04-11,Hungary,1217258.0
2021-04-12,Hungary,1250582.0
2021-04-13,Hungary,1290709.0
2021-04-14,Hungary,1325587.0
2021-04-15,Hungary,1325587.0
2021-04-16,Hungary,1325587.0
2021-04-17,Hungary,1385898.0
2021-04-18,Hungary,1391381.0
2021-04-19,Hungary,1400703.0
2021-04-20,Hungary,1425124.0
2021-04-21,Hungary,1453300.0
2021-04-22,Hungary,1490478.0
2021-04-23,Hungary,1552685.0
2021-04-24,Hungary,1552685.0
2021-04-25,Hungary,1665067.0
2021-04-26,Hungary,1711723.0
2021-04-27,Hungary,1773900.0
2021-04-28,Hungary,1822655.0
2021-04-29,Hungary,1880897.0
2021-04-30,Hungary,1948728.0
2021-05-01,Hungary,2016350.0
2021-05-02,Hungary,2077160.0
2021-05-03,Hungary,2157637.0
2021-05-04,Hungary,2248775.0
2021-05-05,Hungary,2315428.0
2021-05-06,Hungary,2406684.0
2021-05-07,Hungary,2452603.0
2021-05-08,Hungary,2488118.0
2021-05-09,Hungary,2503575.0
2021-05-10,Hungary,2530147.0
2021-05-11,Hungary,2530147.0
2021-05-12,Hungary,2584879.0
2021-05-13,Hungary,2626857.0
2021-05-14,Hungary,2656671.0
2021-05-15,Hungary,2701789.0
2021-05-16,Hungary,2727165.0
2021-05-17,Hungary,2749235.0
2021-05-18,Hungary,2774416.0
2021-05-19,Hungary,2814805.0
2021-05-20,Hungary,2886292.0
2021-05-21,Hungary,2967350.0
2021-05-22,Hungary,3000989.0
2021-05-23,Hungary,3012484.0
2021-05-24,Hungary,3072940.0
2021-05-25,Hungary,3196604.0
2021-05-26,Hungary,3328047.0
2021-05-27,Hungary,3445557.0
2021-05-28,Hungary,3539868.0
2021-05-29,Hungary,3582547.0
2021-05-30,Hungary,3611690.0
2021-05-31,Hungary,3655647.0
2021-06-01,Hungary,3694602.0
2021-06-02,Hungary,3732252.0
2021-06-03,Hungary,3814194.0
2021-06-04,Hungary,3814194.0
2021-06-05,Hungary,3989525.0
2021-06-06,Hungary,3994595.0
2021-06-07,Hungary,4027056.0
2021-06-08,Hungary,4073520.0
2021-06-09,Hungary,4112876.0
2021-06-10,Hungary,4157681.0
2021-06-13,Hungary,4208619.0
2021-06-14,Hungary,4240264.0
2021-06-15,Hungary,4271990.0
2021-06-16,Hungary,4299073.0
2021-06-17,Hungary,4360313.0
2021-06-20,Hungary,4491113.0
2021-06-21,Hungary,4555029.0
2021-06-22,Hungary,4619877.0
2021-06-23,Hungary,4657776.0
2021-06-24,Hungary,4728655.0
2021-06-27,Hungary,4842148.0
2021-06-28,Hungary,4874076.0
2021-06-29,Hungary,4916927.0
2021-07-04,Hungary,5058824.0
2021-07-05,Hungary,5072024.0
2021-07-07,Hungary,5126330.0
2021-07-11,Hungary,5175503.0
2021-07-12,Hungary,5202925.0
2021-07-13,Hungary,5226741.0
2021-07-15,Hungary,5268814.0
2021-07-18,Hungary,5293132.0
2021-07-19,Hungary,5311557.0
2021-07-20,Hungary,5327325.0
2021-07-26,Hungary,5390593.0
2021-07-27,Hungary,5405781.0
2021-07-28,Hungary,5418198.0
2021-07-29,Hungary,5428980.0
2021-08-01,Hungary,5443749.0
2021-08-02,Hungary,5453177.0
2021-08-03,Hungary,5462987.0
2021-08-04,Hungary,5475471.0
2021-08-05,Hungary,5480218.0
2021-08-08,Hungary,5491387.0
2021-08-09,Hungary,5494110.0
2021-08-10,Hungary,5497599.0
2021-08-11,Hungary,5497940.0
2021-08-12,Hungary,5498222.0
2021-08-15,Hungary,5500193.0
2021-08-16,Hungary,5500369.0
2021-08-17,Hungary,5501199.0
2021-08-18,Hungary,5502086.0
2021-08-22,Hungary,5502546.0
2021-08-23,Hungary,5503365.0
2021-08-24,Hungary,5504205.0
2021-08-25,Hungary,5504899.0
2021-08-26,Hungary,5505341.0
2021-08-30,Hungary,5507371.0
2021-08-31,Hungary,5509130.0
2021-09-01,Hungary,5510678.0
2021-09-02,Hungary,5512118.0
2021-09-05,Hungary,5519838.0
2021-09-06,Hungary,5524203.0
2021-09-07,Hungary,5530279.0
2021-09-08,Hungary,5535463.0
2021-09-09,Hungary,5541598.0
2021-09-12,Hungary,5545538.0
2021-09-13,Hungary,5549383.0
2021-09-14,Hungary,5553346.0
2021-09-15,Hungary,5558919.0
2021-09-16,Hungary,5564586.0
2021-09-19,Hungary,5571043.0
2021-09-20,Hungary,5579231.0
2021-09-21,Hungary,5591911.0
2021-09-22,Hungary,5600425.0
2021-09-23,Hungary,5615273.0
2021-09-26,Hungary,5630587.0
2020-12-30,Iceland,5630587.0
2020-12-31,Iceland,5630587.0
2021-01-01,Iceland,5630587.0
2021-01-02,Iceland,5630587.0
2021-01-03,Iceland,5630587.0
2021-01-04,Iceland,5630587.0
2021-01-05,Iceland,5630587.0
2021-01-06,Iceland,5630587.0
2021-01-07,Iceland,5630587.0
2021-01-08,Iceland,5630587.0
2021-01-09,Iceland,5630587.0
2021-01-10,Iceland,5630587.0
2021-01-11,Iceland,5630587.0
2021-01-12,Iceland,5630587.0
2021-01-13,Iceland,5630587.0
2021-01-14,Iceland,5630587.0
2021-01-15,Iceland,5630587.0
2021-01-16,Iceland,5630587.0
2021-01-17,Iceland,5630587.0
2021-01-18,Iceland,5630587.0
2021-01-19,Iceland,5630587.0
2021-01-20,Iceland,480.0
2021-01-21,Iceland,480.0
2021-01-22,Iceland,480.0
2021-01-23,Iceland,480.0
2021-01-24,Iceland,480.0
2021-01-25,Iceland,4787.0
2021-01-26,Iceland,4787.0
2021-01-27,Iceland,4820.0
2021-01-28,Iceland,4820.0
2021-01-29,Iceland,4820.0
2021-01-30,Iceland,4820.0
2021-01-31,Iceland,4820.0
2021-02-01,Iceland,4820.0
2021-02-02,Iceland,4820.0
2021-02-03,Iceland,4853.0
2021-02-04,Iceland,4853.0
2021-02-05,Iceland,4855.0
2021-02-06,Iceland,4855.0
2021-02-07,Iceland,4855.0
2021-02-08,Iceland,4856.0
2021-02-09,Iceland,4856.0
2021-02-10,Iceland,4856.0
2021-02-11,Iceland,4856.0
2021-02-12,Iceland,5538.0
2021-02-13,Iceland,5538.0
2021-02-14,Iceland,5538.0
2021-02-15,Iceland,5757.0
2021-02-16,Iceland,5944.0
2021-02-17,Iceland,7381.0
2021-02-18,Iceland,9658.0
2021-02-19,Iceland,10074.0
2021-02-20,Iceland,10074.0
2021-02-21,Iceland,10074.0
2021-02-22,Iceland,10530.0
2021-02-23,Iceland,10554.0
2021-02-24,Iceland,10554.0
2021-02-25,Iceland,12376.0
2021-02-26,Iceland,12564.0
2021-02-27,Iceland,12564.0
2021-02-28,Iceland,12564.0
2021-03-01,Iceland,12600.0
2021-03-02,Iceland,12644.0
2021-03-03,Iceland,12644.0
2021-03-04,Iceland,12707.0
2021-03-05,Iceland,12708.0
2021-03-06,Iceland,12708.0
2021-03-07,Iceland,12708.0
2021-03-08,Iceland,12710.0
2021-03-09,Iceland,12710.0
2021-03-10,Iceland,12710.0
2021-03-11,Iceland,12763.0
2021-03-12,Iceland,12844.0
2021-03-13,Iceland,12844.0
2021-03-14,Iceland,12844.0
2021-03-15,Iceland,12888.0
2021-03-16,Iceland,12888.0
2021-03-17,Iceland,13522.0
2021-03-18,Iceland,14104.0
2021-03-19,Iceland,14739.0
2021-03-20,Iceland,14739.0
2021-03-21,Iceland,14739.0
2021-03-22,Iceland,15066.0
2021-03-23,Iceland,16906.0
2021-03-24,Iceland,19887.0
2021-03-25,Iceland,20325.0
2021-03-26,Iceland,20733.0
2021-03-27,Iceland,20733.0
2021-03-28,Iceland,20733.0
2021-03-29,Iceland,20734.0
2021-03-30,Iceland,20734.0
2021-03-31,Iceland,23698.0
2021-04-01,Iceland,23698.0
2021-04-02,Iceland,23698.0
2021-04-03,Iceland,24344.0
2021-04-04,Iceland,24344.0
2021-04-05,Iceland,24344.0
2021-04-06,Iceland,24344.0
2021-04-07,Iceland,24344.0
2021-04-08,Iceland,27092.0
2021-04-09,Iceland,27801.0
2021-04-10,Iceland,27801.0
2021-04-11,Iceland,27801.0
2021-04-12,Iceland,28056.0
2021-04-13,Iceland,28056.0
2021-04-14,Iceland,28281.0
2021-04-15,Iceland,28281.0
2021-04-16,Iceland,28614.0
2021-04-17,Iceland,28614.0
2021-04-18,Iceland,28614.0
2021-04-19,Iceland,29686.0
2021-04-20,Iceland,29686.0
2021-04-21,Iceland,29686.0
2021-04-22,Iceland,32609.0
2021-04-23,Iceland,32609.0
2021-04-24,Iceland,32609.0
2021-04-25,Iceland,32609.0
2021-04-26,Iceland,32609.0
2021-04-27,Iceland,32609.0
2021-04-28,Iceland,34492.0
2021-04-29,Iceland,35432.0
2021-04-30,Iceland,36228.0
2021-05-01,Iceland,36228.0
2021-05-02,Iceland,36228.0
2021-05-03,Iceland,36376.0
2021-05-04,Iceland,36376.0
2021-05-05,Iceland,42301.0
2021-05-06,Iceland,50192.0
2021-05-07,Iceland,53658.0
2021-05-08,Iceland,53658.0
2021-05-09,Iceland,53658.0
2021-05-10,Iceland,53658.0
2021-05-11,Iceland,55780.0
2021-05-12,Iceland,62276.0
2021-05-13,Iceland,62276.0
2021-05-14,Iceland,65011.0
2021-05-15,Iceland,65011.0
2021-05-16,Iceland,65011.0
2021-05-17,Iceland,65011.0
2021-05-18,Iceland,67905.0
2021-05-19,Iceland,73205.0
2021-05-20,Iceland,76259.0
2021-05-21,Iceland,80464.0
2021-05-22,Iceland,80464.0
2021-05-23,Iceland,80464.0
2021-05-24,Iceland,80464.0
2021-05-25,Iceland,80611.0
2021-05-26,Iceland,80611.0
2021-05-27,Iceland,87815.0
2021-05-28,Iceland,91893.0
2021-05-29,Iceland,91893.0
2021-05-30,Iceland,91893.0
2021-05-31,Iceland,91893.0
2021-06-01,Iceland,91893.0
2021-06-02,Iceland,94950.0
2021-06-03,Iceland,98882.0
2021-06-04,Iceland,101082.0
2021-06-05,Iceland,101082.0
2021-06-06,Iceland,101082.0
2021-06-07,Iceland,101713.0
2021-06-08,Iceland,101713.0
2021-06-09,Iceland,105590.0
2021-06-10,Iceland,105590.0
2021-06-11,Iceland,128645.0
2021-06-12,Iceland,128645.0
2021-06-13,Iceland,128645.0
2021-06-14,Iceland,128645.0
2021-06-15,Iceland,138517.0
2021-06-16,Iceland,145088.0
2021-06-17,Iceland,153725.0
2021-06-18,Iceland,153725.0
2021-06-19,Iceland,153725.0
2021-06-20,Iceland,153725.0
2021-06-21,Iceland,153725.0
2021-06-22,Iceland,155323.0
2021-06-23,Iceland,166490.0
2021-06-24,Iceland,174732.0
2021-06-25,Iceland,177540.0
2021-06-26,Iceland,177540.0
2021-06-27,Iceland,177540.0
2021-06-28,Iceland,177540.0
2021-06-29,Iceland,181635.0
2021-06-30,Iceland,192194.0
2021-07-01,Iceland,213186.0
2021-07-02,Iceland,223719.0
2021-07-03,Iceland,223719.0
2021-07-04,Iceland,223719.0
2021-07-05,Iceland,223719.0
2021-07-06,Iceland,223719.0
2021-07-07,Iceland,232162.0
2021-07-08,Iceland,238843.0
2021-07-09,Iceland,239686.0
2021-07-10,Iceland,239686.0
2021-07-11,Iceland,239686.0
2021-07-12,Iceland,239686.0
2021-07-13,Iceland,239686.0
2021-07-14,Iceland,246678.0
2021-07-15,Iceland,252152.0
